Band1_wl,Band1_resp,Band2_wl,Band2_resp,Band3_wl,Band3_resp,Band4_wl,Band4_resp,Band5_wl,Band5_resp,Band6_wl,Band6_resp,Band7_wl,Band7_resp,Band8_wl,Band8_resp,Band9_wl,Band9_resp,Band10_wl,Band10_resp,Band11_wl,Band11_resp,Band12_wl,Band12_resp,Band13_wl,Band13_resp,Band14_wl,Band14_resp,Band15_wl,Band15_resp,Band16_wl,Band16_resp,Band17_wl,Band17_resp,Band18_wl,Band18_resp,Badn19_wl,Band19_resp,Band20_wl,Band20_resp,Band21_wl,Band21_resp
393.42627,0.572537900000000,407.03513,0.556079750000000,438.10312,0.564330640000000,485.59357,0.564071540000000,505.57254,0.556747560000000,555.57490,0.575598800000000,615.53345,0.561182900000000,660.38940,0.569239140000000,669.79890,0.254892500000000,677.34410,0.255587940000000,704.25244,0.584193350000000,749.97710,0.251195300000000,758.81300,0.011189387000000,761.59810,0.025905471000000,765.01276,0.010696839000000,773.06010,0.941983500000000,858.13900,0.994165400000000,879.50630,0.597321570000000,894.52386,0.598738800000000,931.96750,0.986363100000000,1006.81647,0.867564740000000
393.54492,0.584176900000000,407.12952,0.606991600000000,438.19780,0.614782400000000,485.68704,0.613482400000000,505.66635,0.606147770000000,555.66940,0.626174330000000,615.62730,0.611893950000000,660.48425,0.620561100000000,669.88220,0.293462460000000,677.42350,0.294269230000000,704.34590,0.637087640000000,750.05490,0.290536820000000,758.86860,0.013537224000000,761.66330,0.031347774000000,765.06696,0.012953029000000,773.17460,0.951046700000000,858.28830,0.994903600000000,879.60126,0.653615060000000,894.61694,0.655265400000000,932.11450,0.985913460000000,1007.06180,0.862034740000000
393.66345,0.594349800000000,407.22394,0.655831300000000,438.29270,0.663039900000000,485.78070,0.660590350000000,505.76105,0.653366570000000,555.76320,0.674358800000000,615.72300,0.660355030000000,660.58070,0.669386700000000,669.96360,0.334754600000000,677.50415,0.335672940000000,704.44110,0.687252940000000,750.13450,0.332832960000000,758.92850,0.016316990000000,761.72845,0.037750050000000,765.12067,0.015627282000000,773.29974,0.958195700000000,858.42800,0.996269460000000,879.69324,0.706643940000000,894.71160,0.708485360000000,932.25810,0.986220660000000,1007.30695,0.861171800000000
393.78195,0.603286000000000,407.31680,0.701766100000000,438.38600,0.708312630000000,485.87590,0.704637500000000,505.85587,0.697645800000000,555.85720,0.719372450000000,615.81650,0.705738070000000,660.67310,0.714876400000000,670.04395,0.378347200000000,677.58940,0.379371020000000,704.53230,0.733791950000000,750.22186,0.377651870000000,758.98470,0.019593881000000,761.78955,0.045236930000000,765.17755,0.018783413000000,773.41330,0.963562200000000,858.57530,0.997341750000000,879.78937,0.755323650000000,894.80620,0.757296400000000,932.40390,0.986113550000000,1007.55220,0.858529870000000
393.90024,0.611147300000000,407.41043,0.744125070000000,438.47930,0.749977350000000,485.97058,0.745039900000000,505.94916,0.738387350000000,555.95197,0.760612850000000,615.91080,0.747405650000000,660.76540,0.756383240000000,670.12810,0.423713240000000,677.66900,0.424833030000000,704.62897,0.776031200000000,750.30035,0.424435440000000,759.04020,0.023439871000000,761.84870,0.053939085000000,765.23670,0.022492020000000,773.53840,0.967197200000000,858.71967,0.997308250000000,879.88140,0.798861270000000,894.89960,0.800886200000000,932.54740,0.984599500000000,1007.79720,0.850093700000000
394.01862,0.618084200000000,407.50473,0.782442700000000,438.57410,0.787610230000000,486.06420,0.781407200000000,506.04300,0.775186700000000,556.04650,0.797683100000000,616.00440,0.784918400000000,660.86220,0.793499470000000,670.20886,0.470235100000000,677.74994,0.471431520000000,704.72437,0.813550400000000,750.38000,0.472524940000000,759.09410,0.027933609000000,761.91410,0.063990220000000,765.29480,0.026830347000000,773.65204,0.969241260000000,858.86300,0.995925840000000,879.97736,0.836786700000000,894.99536,0.838795300000000,932.69196,0.981387140000000,1008.04224,0.839591600000000
394.13702,0.624272170000000,407.59918,0.816481350000000,438.66907,0.820999100000000,486.15780,0.813558100000000,506.13754,0.807845950000000,556.14056,0.830400600000000,616.09750,0.818066360000000,660.95650,0.826059160000000,670.28906,0.517229400000000,677.83450,0.518475000000000,704.81696,0.846202730000000,750.46700,0.521181460000000,759.15326,0.033160176000000,761.97920,0.075525040000000,765.34735,0.031882282000000,773.77734,0.969997400000000,859.01020,0.993617100000000,880.07240,0.869008240000000,895.08856,0.870931450000000,932.83795,0.977038440000000,1008.28710,0.833465640000000
394.25497,0.629925130000000,407.69196,0.846210540000000,438.76220,0.850135100000000,486.25284,0.841505940000000,506.23242,0.836354600000000,556.23430,0.858794900000000,616.19446,0.846855200000000,661.04974,0.854121860000000,670.37390,0.563979570000000,677.91430,0.565236030000000,704.91120,0.874095600000000,750.54590,0.569613640000000,759.21204,0.039210737000000,762.04030,0.088675990000000,765.40250,0.037737772000000,773.89190,0.969943940000000,859.15070,0.991253900000000,880.16340,0.895775140000000,895.18290,0.897544300000000,932.98126,0.972673700000000,1008.53174,0.832295060000000
394.37335,0.635277400000000,407.78564,0.871782240000000,438.85547,0.875182600000000,486.34775,0.865439240000000,506.32574,0.860880400000000,556.32920,0.883063700000000,616.28590,0.871470400000000,661.14325,0.877955440000000,670.45435,0.609765050000000,677.99560,0.610991100000000,705.00660,0.897549570000000,750.62550,0.617033700000000,759.26740,0.046181730000000,762.09955,0.103568260000000,765.46080,0.044492293000000,774.01600,0.969647050000000,859.29990,0.989756200000000,880.26070,0.917585850000000,895.27790,0.919171700000000,933.12730,0.969422200000000,1008.77670,0.830073240000000
394.49182,0.640544060000000,407.88004,0.893506700000000,438.95035,0.896449600000000,486.44135,0.885679240000000,506.41960,0.881716850000000,556.42365,0.903540250000000,616.37946,0.892241360000000,661.23785,0.897959100000000,670.53410,0.653894070000000,678.07960,0.655043240000000,705.10040,0.917038260000000,750.71173,0.662679260000000,759.32135,0.054174073000000,762.16473,0.120315500000000,765.52167,0.052246258000000,774.13170,0.969615340000000,859.44080,0.989585300000000,880.35520,0.935145740000000,895.37085,0.936528150000000,933.27090,0.967846200000000,1009.02124,0.822259600000000
394.61017,0.645882250000000,407.97430,0.911785240000000,439.04520,0.914330300000000,486.53485,0.902617300000000,506.51413,0.899244670000000,556.51764,0.920650840000000,616.47516,0.909605560000000,661.33460,0.914618600000000,670.61975,0.695757400000000,678.15990,0.696770700000000,705.19543,0.933113750000000,750.79190,0.705866460000000,759.37830,0.063291820000000,762.22980,0.139015990000000,765.57460,0.061103050000000,774.25446,0.970192130000000,859.58740,0.990543960000000,880.44760,0.949234400000000,895.46580,0.950419000000000,933.41650,0.967667200000000,1009.26587,0.811791100000000
394.72830,0.651371400000000,408.06717,0.927059350000000,439.13840,0.929252740000000,486.62985,0.916688440000000,506.60913,0.913879900000000,556.61145,0.934834960000000,616.56885,0.924009000000000,661.42700,0.928436640000000,670.69960,0.734836100000000,678.24133,0.735657330000000,705.28735,0.946341900000000,750.87085,0.746023830000000,759.43823,0.073640300000000,762.29095,0.159746050000000,765.62836,0.071168100000000,774.37146,0.971438470000000,859.73206,0.991867300000000,880.54346,0.960610800000000,895.56020,0.961610800000000,933.56100,0.967898600000000,1009.51020,0.805110040000000
394.84628,0.656994700000000,408.16080,0.939767060000000,439.23180,0.941649100000000,486.72467,0.928310750000000,506.70230,0.926037300000000,556.70630,0.946534400000000,616.66327,0.935911900000000,661.51904,0.939890600000000,670.77954,0.770741050000000,678.32495,0.771315900000000,705.38330,0.957241300000000,750.95650,0.782726600000000,759.49384,0.085324526000000,762.35020,0.182553830000000,765.68580,0.082546680000000,774.49280,0.973146800000000,859.87460,0.992591700000000,880.63540,0.969911000000000,895.65393,0.970763600000000,933.70350,0.967354830000000,1009.75450,0.803569900000000
394.96454,0.662655200000000,408.25525,0.950302100000000,439.32657,0.951899230000000,486.81845,0.937869670000000,506.79610,0.936093100000000,556.80080,0.956139100000000,616.75653,0.945710100000000,661.61590,0.949377540000000,670.86536,0.803220800000000,678.40550,0.803497140000000,705.47894,0.966234000000000,751.03770,0.815703870000000,759.54900,0.098446384000000,762.41540,0.207457510000000,765.74530,0.095341600000000,774.61160,0.974921200000000,860.02320,0.992083100000000,880.73150,0.977627460000000,895.74930,0.978366000000000,933.85090,0.965239940000000,1009.99880,0.801690160000000
395.08295,0.668230900000000,408.34943,0.958998800000000,439.42140,0.960334600000000,486.91205,0.945682900000000,506.89066,0.944363500000000,556.89484,0.963973700000000,616.84960,0.953736840000000,661.71030,0.957211730000000,670.94500,0.832172800000000,678.48690,0.832104860000000,705.57153,0.973644140000000,751.11620,0.844856800000000,759.60360,0.113102300000000,762.48047,0.234436680000000,765.80237,0.109650895000000,774.73193,0.976336960000000,860.16220,0.990295950000000,880.82654,0.984049440000000,895.84270,0.984707800000000,933.99500,0.961562600000000,1010.24280,0.794507800000000
395.20126,0.673625200000000,408.44244,0.966116200000000,439.51470,0.967221400000000,487.00690,0.952006760000000,506.98570,0.951117630000000,556.98850,0.970303200000000,616.94684,0.960254300000000,661.80383,0.963625500000000,671.02470,0.857625300000000,678.57000,0.857179400000000,705.66580,0.979672600000000,751.20135,0.870243400000000,759.66310,0.129380460000000,762.54175,0.263430860000000,765.85535,0.125564530000000,774.85175,0.977066930000000,860.31160,0.987864140000000,880.91790,0.989322960000000,895.93690,0.989920140000000,934.14020,0.957112430000000,1010.48676,0.784156440000000
395.31943,0.678804460000000,408.53607,0.971858300000000,439.60815,0.972757900000000,487.10178,0.957042700000000,507.07870,0.956558500000000,557.08344,0.975315150000000,617.03830,0.965462800000000,661.89703,0.968777800000000,671.11096,0.879733440000000,678.65130,0.878884430000000,705.76074,0.984470070000000,751.28350,0.892059270000000,759.72076,0.147356350000000,762.60077,0.294336140000000,765.91110,0.143161220000000,774.97090,0.977028400000000,860.45374,0.985710800000000,881.01495,0.993459300000000,896.03180,0.993991550000000,934.28390,0.953068140000000,1010.73040,0.776964370000000
395.43777,0.683810800000000,408.63055,0.976394360000000,439.70270,0.977121900000000,487.19562,0.960959000000000,507.17280,0.960855600000000,557.17790,0.979193000000000,617.13170,0.969520150000000,661.99160,0.972786400000000,671.19030,0.898743100000000,678.73250,0.897478760000000,705.85486,0.988117000000000,751.36170,0.910606200000000,759.77625,0.167092220000000,762.66626,0.327002940000000,765.96940,0.162505600000000,775.09180,0.976398470000000,860.59894,0.984648000000000,881.10913,0.996430500000000,896.12476,0.996888300000000,934.42860,0.950408000000000,1010.97370,0.775005040000000
395.55650,0.688747940000000,408.72464,0.979862800000000,439.79770,0.980458260000000,487.28910,0.963901700000000,507.26727,0.964158830000000,557.27203,0.982061800000000,617.22754,0.972552600000000,662.08856,0.975760200000000,671.27000,0.914968430000000,678.81530,0.913289550000000,705.95000,0.990704600000000,751.44586,0.926261960000000,759.82980,0.188629610000000,762.73120,0.361235770000000,766.02990,0.183643830000000,775.20966,0.975553150000000,860.74480,0.984919000000000,881.20200,0.998224800000000,896.22015,0.998587600000000,934.57420,0.949395660000000,1011.21326,0.773390650000000
395.67505,0.693756460000000,408.81763,0.982406300000000,439.89096,0.982915100000000,487.38390,0.966011600000000,507.36234,0.966620700000000,557.36570,0.984086500000000,617.32110,0.974714700000000,662.18110,0.977831700000000,671.35657,0.928754000000000,678.89730,0.926676200000000,706.04193,0.992347660000000,751.52924,0.939430650000000,759.88800,0.211989800000000,762.79236,0.396796200000000,766.08220,0.206601630000000,775.33185,0.974939050000000,860.88630,0.986103950000000,881.29755,0.998886800000000,896.31420,0.999127450000000,934.71716,0.949483630000000,1011.45905,0.766834740000000
395.79364,0.698959400000000,408.91130,0.984183000000000,439.98434,0.984648940000000,487.47885,0.967438040000000,507.45530,0.968396100000000,557.46045,0.985410150000000,617.41560,0.976150900000000,662.27277,0.979151960000000,671.43567,0.940440700000000,678.97815,0.937986000000000,706.13750,0.993202870000000,751.60720,0.950509550000000,759.94770,0.237168370000000,762.85150,0.433406770000000,766.13610,0.231380420000000,775.44840,0.974931300000000,861.03590,0.987323100000000,881.38934,0.998587500000000,896.40810,0.998668250000000,934.86390,0.949560170000000,1011.70470,0.756674770000000
395.91196,0.704414900000000,409.00580,0.985365870000000,440.07904,0.985836400000000,487.57280,0.968356600000000,507.54932,0.969651160000000,557.55505,0.986210900000000,617.50870,0.977046670000000,662.36970,0.979917000000000,671.51556,0.950356200000000,679.06055,0.947548150000000,706.23320,0.993469500000000,751.69060,0.959859800000000,760.00305,0.264133400000000,762.91690,0.470754680000000,766.19434,0.257952750000000,775.57180,0.975689100000000,861.17510,0.987667560000000,881.48566,0.997569300000000,896.50336,0.997481940000000,935.00775,0.948525300000000,1011.95050,0.749023800000000
396.03020,0.710097600000000,409.09973,0.986140600000000,440.17392,0.986650100000000,487.66614,0.968937340000000,507.64380,0.970549700000000,557.64930,0.986676930000000,617.60175,0.977578000000000,662.46410,0.980339050000000,671.60220,0.958767240000000,679.14325,0.955647350000000,706.32610,0.993394200000000,751.77480,0.967780000000000,760.05790,0.292822450000000,762.98190,0.508501000000000,766.25390,0.286264060000000,775.68713,0.977117960000000,861.32306,0.986683850000000,881.58090,0.996174900000000,896.59680,0.995899740000000,935.15300,0.945851800000000,1012.19610,0.746607240000000
396.14856,0.715909700000000,409.19290,0.986687700000000,440.26724,0.987266660000000,487.76086,0.969338060000000,507.73877,0.971271160000000,557.74290,0.986972750000000,617.69934,0.977930960000000,662.55800,0.980623660000000,671.68097,0.965901430000000,679.22345,0.962499600000000,706.42050,0.993209540000000,751.85266,0.974499760000000,760.11310,0.323141220000000,763.04315,0.546285150000000,766.30990,0.316225260000000,775.81146,0.978863950000000,861.46680,0.984587700000000,881.67236,0.994750200000000,896.69116,0.994300700000000,935.29700,0.941829440000000,1012.44150,0.745179830000000
396.26680,0.721723200000000,409.28644,0.987165600000000,440.36060,0.987830640000000,487.85587,0.969707200000000,507.83197,0.971936050000000,557.83765,0.987240970000000,617.79065,0.978264000000000,662.65090,0.980953930000000,671.76120,0.971923100000000,679.30570,0.968274240000000,706.51480,0.993120730000000,751.93540,0.980175900000000,760.17285,0.354963930000000,763.10223,0.583743930000000,766.36316,0.347718720000000,775.92570,0.980492060000000,861.61010,0.982136400000000,881.76930,0.993602340000000,896.78600,0.992981140000000,935.44104,0.937437240000000,1012.68680,0.739236200000000
396.38538,0.727409600000000,409.38107,0.987695800000000,440.45526,0.988446830000000,487.94986,0.970144800000000,507.92600,0.972661400000000,557.93220,0.987598600000000,617.88385,0.978698400000000,662.74520,0.981449500000000,671.84790,0.976954400000000,679.38930,0.973083100000000,706.60930,0.993270100000000,752.02020,0.984899760000000,760.22955,0.388131000000000,763.16766,0.620513000000000,766.41943,0.380590440000000,776.05035,0.981593100000000,861.75714,0.980297860000000,881.86310,0.992952940000000,896.87866,0.992188600000000,935.58730,0.933831800000000,1012.93207,0.729334500000000
396.50370,0.732890370000000,409.47495,0.988337340000000,440.55017,0.989175740000000,488.04330,0.970703960000000,508.02026,0.973495400000000,558.02650,0.988091900000000,617.97990,0.979281070000000,662.84235,0.982182700000000,671.92630,0.981080230000000,679.46910,0.977006600000000,706.70440,0.993722140000000,752.09820,0.988735700000000,760.28516,0.422453200000000,763.23254,0.656250360000000,766.47810,0.414658370000000,776.16455,0.981935560000000,861.89777,0.979699500000000,881.95650,0.992875000000000,896.97430,0.992007500000000,935.73096,0.931775100000000,1013.17730,0.721287370000000
396.62207,0.738167170000000,409.56800,0.989102200000000,440.64350,0.990018800000000,488.13785,0.971383600000000,508.11554,0.974443300000000,558.12006,0.988719460000000,618.07340,0.980019400000000,662.93500,0.983118200000000,672.00710,0.984361000000000,679.55090,0.980103800000000,706.79680,0.994439600000000,752.18036,0.991722800000000,760.33905,0.457709700000000,763.29376,0.690630730000000,766.53766,0.449709900000000,776.28930,0.981558500000000,862.04750,0.980360700000000,882.05180,0.993318860000000,897.06824,0.992363000000000,935.87680,0.931243060000000,1013.42260,0.718389870000000
396.74030,0.743327260000000,409.66174,0.989946960000000,440.73688,0.990932200000000,488.23294,0.972141100000000,508.20853,0.975444400000000,558.21466,0.989427100000000,618.16790,0.980855350000000,663.02670,0.984178900000000,672.09310,0.986870600000000,679.63520,0.982434300000000,706.89180,0.995338560000000,752.26570,0.993895800000000,760.39760,0.493655230000000,763.35284,0.723371450000000,766.58984,0.485506030000000,776.40320,0.980747000000000,862.18790,0.981664060000000,882.14330,0.994083700000000,897.16260,0.993062140000000,936.02040,0.931449060000000,1013.66810,0.717067600000000
396.85864,0.748508100000000,409.75632,0.990790500000000,440.83145,0.991842600000000,488.32706,0.972897900000000,508.30252,0.976459700000000,558.30930,0.990133100000000,618.26090,0.981705840000000,663.12330,0.985246600000000,672.17145,0.988680240000000,679.71460,0.984071000000000,706.98755,0.996255100000000,752.34360,0.995313600000000,760.45703,0.530024500000000,763.41820,0.754236500000000,766.64410,0.521782400000000,776.52800,0.979936300000000,862.33484,0.982667270000000,882.23990,0.994913940000000,897.25745,0.993819240000000,936.16550,0.931236570000000,1013.91280,0.711708660000000
396.97678,0.753840800000000,409.85007,0.991541500000000,440.92648,0.992662100000000,488.42035,0.973572900000000,508.39700,0.977377400000000,558.40375,0.990746140000000,618.35394,0.982457000000000,663.21780,0.986191100000000,672.25280,0.989888500000000,679.79620,0.985102650000000,707.08057,0.997019100000000,752.42510,0.996079800000000,760.51240,0.566534640000000,763.48334,0.783034270000000,766.70276,0.558264300000000,776.64294,0.979567170000000,862.47900,0.982577900000000,882.33510,0.995515900000000,897.35077,0.994341730000000,936.31036,0.929663600000000,1014.15760,0.702126860000000
397.09494,0.759419740000000,409.94324,0.992120300000000,441.01974,0.993319500000000,488.51492,0.974093300000000,508.49203,0.978147900000000,558.49730,0.991183040000000,618.45180,0.983030900000000,663.31213,0.986897350000000,672.33780,0.990613940000000,679.88104,0.985657930000000,707.17523,0.997508000000000,752.51110,0.996316500000000,760.56650,0.602892000000000,763.54460,0.809643750000000,766.76280,0.594661650000000,776.76685,0.979912640000000,862.62195,0.981150400000000,882.42664,0.995644900000000,897.44525,0.994380300000000,936.45300,0.926480500000000,1014.40200,0.693753200000000
397.21313,0.765262960000000,410.03690,0.992477060000000,441.11310,0.993774530000000,488.60992,0.974414170000000,508.58514,0.978722400000000,558.59160,0.991406800000000,618.54300,0.983375970000000,663.40500,0.987291200000000,672.41693,0.990996200000000,679.96014,0.985866600000000,707.26880,0.997629100000000,752.58905,0.996188200000000,760.62286,0.638803800000000,763.60350,0.833991050000000,766.81757,0.630679700000000,776.88280,0.981021170000000,862.76996,0.978836660000000,882.52350,0.995164100000000,897.54030,0.993769650000000,936.60030,0.922248840000000,1014.64660,0.690354650000000
397.33148,0.771304800000000,410.13150,0.992611650000000,441.20773,0.994019600000000,488.70422,0.974526300000000,508.67917,0.979104200000000,558.68640,0.991426770000000,618.63590,0.983483800000000,663.49890,0.987396400000000,672.49866,0.991181100000000,680.04156,0.985877500000000,707.36370,0.997383800000000,752.67020,0.995870230000000,760.68243,0.673977850000000,763.66907,0.856063200000000,766.87103,0.666028440000000,777.00530,0.982654040000000,862.90924,0.976497230000000,882.61700,0.994073450000000,897.63245,0.992526500000000,936.74480,0.918056200000000,1014.89105,0.689061700000000
397.45000,0.777410450000000,410.22516,0.992557470000000,441.30264,0.994097700000000,488.79755,0.974482600000000,508.77350,0.979336860000000,558.78100,0.991266370000000,618.73210,0.983396350000000,663.59620,0.987267500000000,672.58295,0.991305650000000,680.12690,0.985843300000000,707.45880,0.996862400000000,752.75670,0.995515050000000,760.73870,0.708133760000000,763.73410,0.875903200000000,766.92780,0.700429700000000,777.12274,0.984408500000000,863.05927,0.975039360000000,882.71090,0.992486660000000,897.72845,0.990763370000000,936.88960,0.914970100000000,1015.13550,0.684250100000000
397.56836,0.783425570000000,410.31845,0.992396500000000,441.39597,0.994079650000000,488.89200,0.974347300000000,508.86856,0.979481300000000,558.87440,0.991012000000000,618.82570,0.983210000000000,663.68896,0.987011500000000,672.66235,0.991488100000000,680.20570,0.985880800000000,707.55150,0.996173300000000,752.83460,0.995286700000000,760.79376,0.741012500000000,763.79520,0.893592360000000,766.98670,0.733611900000000,777.24396,0.985829950000000,863.20074,0.974905700000000,882.80580,0.990644000000000,897.82220,0.988730000000000,937.03350,0.913498340000000,1015.37964,0.675044060000000
397.68650,0.789240600000000,410.41214,0.992232600000000,441.48944,0.994067430000000,488.98697,0.974215000000000,508.96170,0.979629400000000,558.96880,0.990766700000000,618.92020,0.983023600000000,663.78050,0.986776200000000,672.74445,0.991822100000000,680.28656,0.986078800000000,707.64610,0.995521100000000,752.91550,0.995274600000000,760.84830,0.772374150000000,763.85430,0.909266600000000,767.04535,0.765344260000000,777.36285,0.986573400000000,863.34656,0.975880000000000,882.89760,0.988836700000000,897.91675,0.986730000000000,937.17770,0.913334300000000,1015.62396,0.666410700000000
397.80505,0.794824060000000,410.50684,0.992165450000000,441.58398,0.994142650000000,489.08136,0.974176100000000,509.05576,0.979869960000000,559.06360,0.990629500000000,619.01310,0.982955340000000,663.87710,0.986693700000000,672.82800,0.992345900000000,680.37270,0.986489060000000,707.74194,0.995048170000000,753.00200,0.995541500000000,760.90740,0.802009100000000,763.91960,0.923081340000000,767.09770,0.795400900000000,777.48320,0.986538200000000,863.49170,0.977185600000000,882.99440,0.987337470000000,898.01135,0.985056100000000,937.32380,0.913514500000000,1015.86810,0.662507200000000
397.92368,0.800229500000000,410.60034,0.992273330000000,441.67886,0.994388600000000,489.17465,0.974300700000000,509.15005,0.980272530000000,559.15820,0.990668650000000,619.10614,0.983077300000000,663.97150,0.986872400000000,672.90800,0.993048900000000,680.45130,0.987108800000000,707.83510,0.994878600000000,753.08000,0.996072400000000,760.96600,0.829739750000000,763.98474,0.935216600000000,767.15250,0.823618650000000,777.60333,0.985901100000000,863.63360,0.977881430000000,883.08930,0.986366300000000,898.10474,0.983933800000000,937.46690,0.912906470000000,1016.11240,0.661168400000000
398.04193,0.805584600000000,410.69363,0.992592450000000,441.77220,0.994822440000000,489.26907,0.974617300000000,509.24503,0.980862800000000,559.25170,0.990923640000000,619.20404,0.983430740000000,664.06647,0.987349100000000,672.99010,0.993898400000000,680.53170,0.987897200000000,707.92970,0.995077850000000,753.16080,0.996802500000000,761.02124,0.855437500000000,764.04590,0.945841550000000,767.21110,0.849841060000000,777.72230,0.985017840000000,863.78260,0.977324900000000,883.18097,0.986021160000000,898.19940,0.983459500000000,937.61316,0.910780800000000,1016.35693,0.656865400000000
398.16022,0.811048300000000,410.78732,0.993112860000000,441.86575,0.995443100000000,489.36414,0.975122400000000,509.33832,0.981632700000000,559.34590,0.991367900000000,619.29530,0.984003800000000,664.15900,0.988107800000000,673.07300,0.994820900000000,680.61820,0.988775300000000,708.02295,0.995620500000000,753.24760,0.997651760000000,761.07500,0.879008000000000,764.10490,0.955139100000000,767.27160,0.873959100000000,777.84330,0.984352770000000,863.92230,0.975513640000000,883.27770,0.986252800000000,898.29440,0.983596560000000,937.75757,0.907172900000000,1016.60187,0.648077300000000
398.27850,0.816757260000000,410.88205,0.993782460000000,441.96017,0.996189360000000,489.45837,0.975748800000000,509.43237,0.982532800000000,559.44073,0.991955500000000,619.38820,0.984734060000000,664.25256,0.989055800000000,673.15380,0.995712700000000,680.69680,0.989645800000000,708.11816,0.996400540000000,753.32530,0.998465600000000,761.13250,0.900383500000000,764.17030,0.963268040000000,767.32520,0.895914730000000,777.96124,0.984295960000000,864.07070,0.973073800000000,883.37100,0.986899000000000,898.38635,0.984164400000000,937.90230,0.902869760000000,1016.84700,0.639257400000000
398.39688,0.822764340000000,410.97546,0.994510200000000,442.05502,0.996980700000000,489.55188,0.976437100000000,509.52664,0.983487670000000,559.53540,0.992592700000000,619.48444,0.985524360000000,664.35010,0.990063550000000,673.23553,0.996478400000000,680.77710,0.990405000000000,708.21330,0.997274600000000,753.40594,0.999130300000000,761.19214,0.919544040000000,764.23530,0.970371200000000,767.37880,0.915670450000000,778.08344,0.985022800000000,864.21375,0.970941300000000,883.46533,0.987702300000000,898.48254,0.984898000000000,938.04670,0.899002600000000,1017.09210,0.634850500000000
398.51550,0.829022200000000,411.06885,0.995195030000000,442.14856,0.997710170000000,489.64612,0.977079500000000,509.62164,0.984401170000000,559.62890,0.993178670000000,619.57800,0.986263800000000,664.44305,0.990997200000000,673.31810,0.997059300000000,680.86365,0.990983300000000,708.30610,0.998059870000000,753.49316,0.999548260000000,761.24786,0.936502000000000,764.29670,0.976557730000000,767.43610,0.933216000000000,778.20010,0.986430050000000,864.35754,0.969890600000000,883.56006,0.988362900000000,898.57630,0.985483770000000,938.19010,0.896486400000000,1017.33710,0.633400400000000
398.63388,0.835402600000000,411.16257,0.995741300000000,442.24190,0.998279400000000,489.74115,0.977592000000000,509.71494,0.985192900000000,559.72296,0.993620340000000,619.67260,0.986855800000000,664.53467,0.991723950000000,673.39954,0.997369600000000,680.94240,0.991321740000000,708.40040,0.998605600000000,753.57050,0.999618400000000,761.30270,0.951291440000000,764.35560,0.981945900000000,767.49510,0.948576400000000,778.32336,0.988185470000000,864.50397,0.970141000000000,883.65190,0.988626360000000,898.67100,0.985657450000000,938.33655,0.895547150000000,1017.58200,0.629554150000000
398.75214,0.841744900000000,411.25732,0.996082540000000,442.33646,0.998635700000000,489.83560,0.977927200000000,509.80896,0.985805200000000,559.81780,0.993851100000000,619.76526,0.987229000000000,664.63086,0.992164730000000,673.48110,0.997436640000000,681.02264,0.991406440000000,708.49620,0.998788650000000,753.65094,0.999363100000000,761.35770,0.963966000000000,764.42100,0.986574100000000,767.55300,0.961831300000000,778.43854,0.989821850000000,864.64520,0.971265140000000,883.74866,0.988314400000000,898.76556,0.985226150000000,938.48065,0.895622500000000,1017.82720,0.621217100000000
398.87048,0.847898800000000,411.35065,0.996205300000000,442.43124,0.998737750000000,489.92892,0.978063700000000,509.90330,0.986227300000000,559.91240,0.993871100000000,619.85820,0.987369300000000,664.72520,0.992286700000000,673.56310,0.997248650000000,681.10870,0.991275100000000,708.58960,0.998604950000000,753.73830,0.998790800000000,761.41720,0.974619870000000,764.48600,0.990500330000000,767.60560,0.972985300000000,778.56244,0.990933360000000,864.79480,0.972373700000000,883.84340,0.987376630000000,898.85876,0.984137400000000,938.62620,0.895638300000000,1018.07263,0.612281100000000
398.98890,0.853793100000000,411.44406,0.996129500000000,442.52470,0.998616040000000,490.02330,0.978038900000000,509.99823,0.986481850000000,560.00616,0.993698660000000,619.95650,0.987313150000000,664.82056,0.992141960000000,673.64520,0.996899700000000,681.18800,0.990981000000000,708.68430,0.998074700000000,753.81570,0.998011770000000,761.47470,0.983303400000000,764.54724,0.993748000000000,767.66113,0.982140700000000,778.67680,0.991291640000000,864.93520,0.972571600000000,883.93540,0.985906900000000,898.95370,0.982495800000000,938.76984,0.894554560000000,1018.31805,0.607389700000000
399.10724,0.859451400000000,411.53793,0.995934670000000,442.61826,0.998341800000000,490.11810,0.977920300000000,510.09146,0.986631300000000,560.10010,0.993414200000000,620.04770,0.987135950000000,664.91300,0.991829160000000,673.72675,0.996470000000000,681.26840,0.990632650000000,708.77704,0.997352000000000,753.89594,0.997129900000000,761.53010,0.990125900000000,764.60645,0.996323800000000,767.71950,0.989361300000000,778.80130,0.990925000000000,865.08234,0.971428200000000,884.03190,0.984107200000000,899.04840,0.980515240000000,938.91473,0.891894300000000,1018.56320,0.605766800000000
399.22525,0.864950200000000,411.63254,0.995714400000000,442.71268,0.997996400000000,490.21268,0.977822000000000,510.18558,0.986759500000000,560.19500,0.993105400000000,620.14026,0.986951230000000,665.00620,0.991484300000000,673.80830,0.996045400000000,681.35400,0.990331400000000,708.87270,0.996600030000000,753.98320,0.996276260000000,761.58386,0.995134700000000,764.67160,0.998226170000000,767.77970,0.994695960000000,778.91580,0.990126250000000,865.22626,0.969174150000000,884.12480,0.982260400000000,899.14040,0.978475500000000,939.05975,0.887978700000000,1018.80817,0.602320600000000
